Accession,Organism_Name,Species,Genotype,Isolate,Length,Nuc_Completeness,Geo_Location,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release_Date,Molecule_type
PV791375,dengue virus type 4,Orthoflavivirus denguei,4,NCL-2009-DENV4gIIa-8626,9873,partial,New Caledonia,New Caledonia,Homo sapiens,blood,"Griffon,A.F., Rault,L., Tanvet,C., Simon-Loriere,E., Dupont-Rouzeyrol,M., Inizan,C., Griffon,A.-F.",2009-03-30,2026-02-10,ssRNA(+)
PX363309,dengue virus type 4,Orthoflavivirus denguei,4,id_07407,10387,partial,Thailand: Bangkok,Thailand,Homo sapiens,blood,"Yamaguchi,J., Orf,G.S., Malinauskas,J., Mata,M., Weiss,S.L., Forberg,K., Meyer,T.V., Wiebe,P.O., Mowerman,I., Piotrowski,S.J., Glownia,D., Rodgers,M.A., Hackett,J. Jr., Suputtamongkol,Y., Phoompoung,P., Gomathi,S., Pradeep,A., Solomon,S.S., Bbosa,N., Kaleebu,P., Ahouidi,A.D., Mboup,S., Sequeira,A.F., Tojo,A., Cloherty,G.A., Berg,M.G., Hackett,J., Solomon,S.",2016-10-05,2026-02-10,ssRNA(+)
PX363310,dengue virus type 4,Orthoflavivirus denguei,4,id_08077,10617,partial,Thailand: Bangkok,Thailand,Homo sapiens,blood,"Yamaguchi,J., Orf,G.S., Malinauskas,J., Mata,M., Weiss,S.L., Forberg,K., Meyer,T.V., Wiebe,P.O., Mowerman,I., Piotrowski,S.J., Glownia,D., Rodgers,M.A., Hackett,J. Jr., Suputtamongkol,Y., Phoompoung,P., Gomathi,S., Pradeep,A., Solomon,S.S., Bbosa,N., Kaleebu,P., Ahouidi,A.D., Mboup,S., Sequeira,A.F., Tojo,A., Cloherty,G.A., Berg,M.G., Hackett,J., Solomon,S.",2017-06-27,2026-02-10,ssRNA(+)
PX954365,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_P9_Egene,1485,partial,Myanmar: Mandalay city,Myanmar,Homo sapiens,blood,"Tun,M.M.N., Naderi,M., Kyaw,A.K., Nwe,K.M., Kapandji,M., Tanaka,Y., Thant,K.Z., Takamatsu,Y., Urano,T., Thu,H.M., Morita,K.",2020-01-01,2026-02-08,ssRNA(+)
PX954366,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_P118_Egene,1485,partial,Myanmar: Mandalay city,Myanmar,Homo sapiens,blood,"Tun,M.M.N., Naderi,M., Kyaw,A.K., Nwe,K.M., Kapandji,M., Tanaka,Y., Thant,K.Z., Takamatsu,Y., Urano,T., Thu,H.M., Morita,K.",2020-01-01,2026-02-08,ssRNA(+)
PX954367,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_P152_Egene,1485,partial,Myanmar: Mandalay city,Myanmar,Homo sapiens,blood,"Tun,M.M.N., Naderi,M., Kyaw,A.K., Nwe,K.M., Kapandji,M., Tanaka,Y., Thant,K.Z., Takamatsu,Y., Urano,T., Thu,H.M., Morita,K.",2020-01-01,2026-02-08,ssRNA(+)
PX885122,dengue virus type 4,Orthoflavivirus denguei,4,3,490,partial,Indonesia: Salatiga,Indonesia,,blood,"Joharina,A.S., Ferniawanti,D., Prihatin,M.T., Ipa,M., Garjito,T.A., Artama,W.T., Wibawa,T., Sasmono,T., Frutos,R.",2022-03,2026-01-24,ssRNA(+)
PX885123,dengue virus type 4,Orthoflavivirus denguei,4,6,490,partial,Indonesia: Salatiga,Indonesia,,blood,"Joharina,A.S., Ferniawanti,D., Prihatin,M.T., Ipa,M., Garjito,T.A., Artama,W.T., Wibawa,T., Sasmono,T., Frutos,R.",2022-03,2026-01-24,ssRNA(+)
PX885124,dengue virus type 4,Orthoflavivirus denguei,4,7,491,partial,Indonesia: Salatiga,Indonesia,,blood,"Joharina,A.S., Ferniawanti,D., Prihatin,M.T., Ipa,M., Garjito,T.A., Artama,W.T., Wibawa,T., Sasmono,T., Frutos,R.",2022-03,2026-01-24,ssRNA(+)
PX885125,dengue virus type 4,Orthoflavivirus denguei,4,8,476,partial,Indonesia: Salatiga,Indonesia,,blood,"Joharina,A.S., Ferniawanti,D., Prihatin,M.T., Ipa,M., Garjito,T.A., Artama,W.T., Wibawa,T., Sasmono,T., Frutos,R.",2022-03,2026-01-24,ssRNA(+)
PX885126,dengue virus type 4,Orthoflavivirus denguei,4,9,490,partial,Indonesia: Salatiga,Indonesia,,blood,"Joharina,A.S., Ferniawanti,D., Prihatin,M.T., Ipa,M., Garjito,T.A., Artama,W.T., Wibawa,T., Sasmono,T., Frutos,R.",2022-03,2026-01-24,ssRNA(+)
PX885127,dengue virus type 4,Orthoflavivirus denguei,4,10,491,partial,Indonesia: Salatiga,Indonesia,,blood,"Joharina,A.S., Ferniawanti,D., Prihatin,M.T., Ipa,M., Garjito,T.A., Artama,W.T., Wibawa,T., Sasmono,T., Frutos,R.",2022-03,2026-01-24,ssRNA(+)
PX885128,dengue virus type 4,Orthoflavivirus denguei,4,14,491,partial,Indonesia: Salatiga,Indonesia,,blood,"Joharina,A.S., Ferniawanti,D., Prihatin,M.T., Ipa,M., Garjito,T.A., Artama,W.T., Wibawa,T., Sasmono,T., Frutos,R.",2022-03,2026-01-24,ssRNA(+)
PX885129,dengue virus type 4,Orthoflavivirus denguei,4,55,491,partial,Indonesia: Salatiga,Indonesia,,blood,"Joharina,A.S., Ferniawanti,D., Prihatin,M.T., Ipa,M., Garjito,T.A., Artama,W.T., Wibawa,T., Sasmono,T., Frutos,R.",2022-03,2026-01-24,ssRNA(+)
PX885130,dengue virus type 4,Orthoflavivirus denguei,4,51,489,partial,Indonesia: Salatiga,Indonesia,,blood,"Joharina,A.S., Ferniawanti,D., Prihatin,M.T., Ipa,M., Garjito,T.A., Artama,W.T., Wibawa,T., Sasmono,T., Frutos,R.",2022-03,2026-01-24,ssRNA(+)
PX885131,dengue virus type 4,Orthoflavivirus denguei,4,54,480,partial,Indonesia: Salatiga,Indonesia,,blood,"Joharina,A.S., Ferniawanti,D., Prihatin,M.T., Ipa,M., Garjito,T.A., Artama,W.T., Wibawa,T., Sasmono,T., Frutos,R.",2022-03,2026-01-24,ssRNA(+)
PX885132,dengue virus type 4,Orthoflavivirus denguei,4,56,447,partial,Indonesia: Salatiga,Indonesia,,blood,"Joharina,A.S., Ferniawanti,D., Prihatin,M.T., Ipa,M., Garjito,T.A., Artama,W.T., Wibawa,T., Sasmono,T., Frutos,R.",2022-03,2026-01-24,ssRNA(+)
PX779125,dengue virus type 4,Orthoflavivirus denguei,4,IDAH0101,232,partial,Indonesia: North Sulawesi,Indonesia,Homo sapiens,blood,"Wiyatno,A., Kusumaningrum,T., Dewantari,A.K., Latinne,A., Kowel,C.L., Gaghiwu,L., Bernadus,J.B., Rey,B.S., Rambitan,M.C., Jaya,U.A., Maroef,C.N., Myint,K.S., Olival,K.J., Pamungkas,J., Safari,D.",2019-06-21,2026-01-04,ssRNA(+)
PX588890,dengue virus type 4,Orthoflavivirus denguei,4,YN2_29,965,partial,China,China,Homo sapiens,blood,"Zheng,M., Chang,W., Liu,G., Dong,S., Liu,L., Miao,Z., Zhang,A.-M., Huang,Y., Xia,X., Feng,Y.",2019,2026-01-01,ssRNA(+)
PX588891,dengue virus type 4,Orthoflavivirus denguei,4,17YNI02LAO,965,partial,China,China,Homo sapiens,blood,"Zheng,M., Chang,W., Liu,G., Dong,S., Liu,L., Miao,Z., Zhang,A.-M., Huang,Y., Xia,X., Feng,Y.",2017,2026-01-01,ssRNA(+)
PX588892,dengue virus type 4,Orthoflavivirus denguei,4,17YNI02MMR,965,partial,China,China,Homo sapiens,blood,"Zheng,M., Chang,W., Liu,G., Dong,S., Liu,L., Miao,Z., Zhang,A.-M., Huang,Y., Xia,X., Feng,Y.",2017,2026-01-01,ssRNA(+)
PX588893,dengue virus type 4,Orthoflavivirus denguei,4,17YNI08MMR,965,partial,China,China,Homo sapiens,blood,"Zheng,M., Chang,W., Liu,G., Dong,S., Liu,L., Miao,Z., Zhang,A.-M., Huang,Y., Xia,X., Feng,Y.",2017,2026-01-01,ssRNA(+)
PX588894,dengue virus type 4,Orthoflavivirus denguei,4,18YNI01MMR,965,partial,China,China,Homo sapiens,blood,"Zheng,M., Chang,W., Liu,G., Dong,S., Liu,L., Miao,Z., Zhang,A.-M., Huang,Y., Xia,X., Feng,Y.",2018,2026-01-01,ssRNA(+)
PX588895,dengue virus type 4,Orthoflavivirus denguei,4,18YNI06MMR,965,partial,China,China,Homo sapiens,blood,"Zheng,M., Chang,W., Liu,G., Dong,S., Liu,L., Miao,Z., Zhang,A.-M., Huang,Y., Xia,X., Feng,Y.",2018,2026-01-01,ssRNA(+)
PX588896,dengue virus type 4,Orthoflavivirus denguei,4,18YNI08KHM,965,partial,China,China,Homo sapiens,blood,"Zheng,M., Chang,W., Liu,G., Dong,S., Liu,L., Miao,Z., Zhang,A.-M., Huang,Y., Xia,X., Feng,Y.",2018,2026-01-01,ssRNA(+)
PX588897,dengue virus type 4,Orthoflavivirus denguei,4,18YNI09MMR,965,partial,China,China,Homo sapiens,blood,"Zheng,M., Chang,W., Liu,G., Dong,S., Liu,L., Miao,Z., Zhang,A.-M., Huang,Y., Xia,X., Feng,Y.",2018,2026-01-01,ssRNA(+)
PX588898,dengue virus type 4,Orthoflavivirus denguei,4,19YNI01PKL,965,partial,China,China,Homo sapiens,blood,"Zheng,M., Chang,W., Liu,G., Dong,S., Liu,L., Miao,Z., Zhang,A.-M., Huang,Y., Xia,X., Feng,Y.",2019,2026-01-01,ssRNA(+)
PX588899,dengue virus type 4,Orthoflavivirus denguei,4,19YNI06LAO,965,partial,China,China,Homo sapiens,blood,"Zheng,M., Chang,W., Liu,G., Dong,S., Liu,L., Miao,Z., Zhang,A.-M., Huang,Y., Xia,X., Feng,Y.",2019,2026-01-01,ssRNA(+)
PX480437,dengue virus type 4,Orthoflavivirus denguei,4,D17-0537,10649,complete,Philippines,Philippines,Homo sapiens,blood,"Sy,A.K., Rojas,S.M., Masdin,L., Phelan,J., Polotan,F.G.M., Rojas,F.Q., Quinones,M.A., Bato,J.S., Sucaldito,N.L., dela Paz,E.C., Capeding,M.R.Z., Padilla,C.D., Villanueva,S.Y., Hafalla,J.C.R., Hibberd,M.L.",2017-02-06,2025-12-31,ssRNA(+)
PX480438,dengue virus type 4,Orthoflavivirus denguei,4,D17-0712,10649,complete,Philippines,Philippines,Homo sapiens,blood,"Sy,A.K., Rojas,S.M., Masdin,L., Phelan,J., Polotan,F.G.M., Rojas,F.Q., Quinones,M.A., Bato,J.S., Sucaldito,N.L., dela Paz,E.C., Capeding,M.R.Z., Padilla,C.D., Villanueva,S.Y., Hafalla,J.C.R., Hibberd,M.L.",2017-02-17,2025-12-31,ssRNA(+)
PX480439,dengue virus type 4,Orthoflavivirus denguei,4,D17-1206,10649,complete,Philippines,Philippines,Homo sapiens,blood,"Sy,A.K., Rojas,S.M., Masdin,L., Phelan,J., Polotan,F.G.M., Rojas,F.Q., Quinones,M.A., Bato,J.S., Sucaldito,N.L., dela Paz,E.C., Capeding,M.R.Z., Padilla,C.D., Villanueva,S.Y., Hafalla,J.C.R., Hibberd,M.L.",2017-05-07,2025-12-31,ssRNA(+)
PX480440,dengue virus type 4,Orthoflavivirus denguei,4,D17-1913,10649,complete,Philippines,Philippines,Homo sapiens,blood,"Sy,A.K., Rojas,S.M., Masdin,L., Phelan,J., Polotan,F.G.M., Rojas,F.Q., Quinones,M.A., Bato,J.S., Sucaldito,N.L., dela Paz,E.C., Capeding,M.R.Z., Padilla,C.D., Villanueva,S.Y., Hafalla,J.C.R., Hibberd,M.L.",2017-06-07,2025-12-31,ssRNA(+)
PX480441,dengue virus type 4,Orthoflavivirus denguei,4,D18-0170,10649,complete,Philippines,Philippines,Homo sapiens,blood,"Sy,A.K., Rojas,S.M., Masdin,L., Phelan,J., Polotan,F.G.M., Rojas,F.Q., Quinones,M.A., Bato,J.S., Sucaldito,N.L., dela Paz,E.C., Capeding,M.R.Z., Padilla,C.D., Villanueva,S.Y., Hafalla,J.C.R., Hibberd,M.L.",2018-01-22,2025-12-31,ssRNA(+)
PX480442,dengue virus type 4,Orthoflavivirus denguei,4,D18-2040,10649,complete,Philippines,Philippines,Homo sapiens,blood,"Sy,A.K., Rojas,S.M., Masdin,L., Phelan,J., Polotan,F.G.M., Rojas,F.Q., Quinones,M.A., Bato,J.S., Sucaldito,N.L., dela Paz,E.C., Capeding,M.R.Z., Padilla,C.D., Villanueva,S.Y., Hafalla,J.C.R., Hibberd,M.L.",2018-09-06,2025-12-31,ssRNA(+)
PX480443,dengue virus type 4,Orthoflavivirus denguei,4,D19-1286,10649,complete,Philippines,Philippines,Homo sapiens,blood,"Sy,A.K., Rojas,S.M., Masdin,L., Phelan,J., Polotan,F.G.M., Rojas,F.Q., Quinones,M.A., Bato,J.S., Sucaldito,N.L., dela Paz,E.C., Capeding,M.R.Z., Padilla,C.D., Villanueva,S.Y., Hafalla,J.C.R., Hibberd,M.L.",2019-05-17,2025-12-31,ssRNA(+)
PX480444,dengue virus type 4,Orthoflavivirus denguei,4,D19-1649,10649,complete,Philippines,Philippines,Homo sapiens,blood,"Sy,A.K., Rojas,S.M., Masdin,L., Phelan,J., Polotan,F.G.M., Rojas,F.Q., Quinones,M.A., Bato,J.S., Sucaldito,N.L., dela Paz,E.C., Capeding,M.R.Z., Padilla,C.D., Villanueva,S.Y., Hafalla,J.C.R., Hibberd,M.L.",2019-07-02,2025-12-31,ssRNA(+)
PX480445,dengue virus type 4,Orthoflavivirus denguei,4,D19-2229,10649,complete,Philippines,Philippines,Homo sapiens,blood,"Sy,A.K., Rojas,S.M., Masdin,L., Phelan,J., Polotan,F.G.M., Rojas,F.Q., Quinones,M.A., Bato,J.S., Sucaldito,N.L., dela Paz,E.C., Capeding,M.R.Z., Padilla,C.D., Villanueva,S.Y., Hafalla,J.C.R., Hibberd,M.L.",2019-08-29,2025-12-31,ssRNA(+)
PX480446,dengue virus type 4,Orthoflavivirus denguei,4,D20-0040,10649,complete,Philippines,Philippines,Homo sapiens,blood,"Sy,A.K., Rojas,S.M., Masdin,L., Phelan,J., Polotan,F.G.M., Rojas,F.Q., Quinones,M.A., Bato,J.S., Sucaldito,N.L., dela Paz,E.C., Capeding,M.R.Z., Padilla,C.D., Villanueva,S.Y., Hafalla,J.C.R., Hibberd,M.L.",2019-10-31,2025-12-31,ssRNA(+)
PX480447,dengue virus type 4,Orthoflavivirus denguei,4,D20-0259,10649,complete,Philippines,Philippines,Homo sapiens,blood,"Sy,A.K., Rojas,S.M., Masdin,L., Phelan,J., Polotan,F.G.M., Rojas,F.Q., Quinones,M.A., Bato,J.S., Sucaldito,N.L., dela Paz,E.C., Capeding,M.R.Z., Padilla,C.D., Villanueva,S.Y., Hafalla,J.C.R., Hibberd,M.L.",2020-07-28,2025-12-31,ssRNA(+)
PX369881,dengue virus type 4,Orthoflavivirus denguei,4,DENV 4,10164,partial,"Kenya: Mombasa, Mombasa County",Kenya,Aedes aegypti,,"Joensuu,R., Olander,V., Masika,M., Vauhkonen,H., Culverwell,C.L., Suvanto,M.T., Kareinen,L., Forbes,K.M., Huhtamo,E., Anzala,O., Sironen,T., Vapalahti,O., Smura,T., Korhonen,E.M.",2017,2025-12-16,ssRNA(+)
PX683064,dengue virus type 4,Orthoflavivirus denguei,4,DENV4/Solomon-Islands/2023-11-12/VIDRL-DN0026,10477,partial,Solomon Islands,Solomon Islands,Homo sapiens,blood,"Moselen,J., Steinig,E., Darcy,A., Manele,A., Aziz,A., Orlando,N., Horwood,P., Caly,L., Karan,N., Solomon,J., Lim,C.K.",2023-11-12,2025-12-15,ssRNA(+)
PX683067,dengue virus type 4,Orthoflavivirus denguei,4,DENV4/Solomon-Islands/2023-12-31/VIDRL-DN0029,10511,partial,Solomon Islands,Solomon Islands,Homo sapiens,blood,"Moselen,J., Steinig,E., Darcy,A., Manele,A., Aziz,A., Orlando,N., Horwood,P., Caly,L., Karan,N., Solomon,J., Lim,C.K.",2023-12-31,2025-12-15,ssRNA(+)
PX683071,dengue virus type 4,Orthoflavivirus denguei,4,DENV4/Solomon-Islands/2024-06-05/VIDRL-DN0033,10378,partial,Solomon Islands,Solomon Islands,Homo sapiens,blood,"Moselen,J., Steinig,E., Darcy,A., Manele,A., Aziz,A., Orlando,N., Horwood,P., Caly,L., Karan,N., Solomon,J., Lim,C.K.",2024-06-05,2025-12-15,ssRNA(+)
PX683072,dengue virus type 4,Orthoflavivirus denguei,4,DENV4/Solomon-Islands/2024-06-14/VIDRL-DN0034,10517,partial,Solomon Islands,Solomon Islands,Homo sapiens,blood,"Moselen,J., Steinig,E., Darcy,A., Manele,A., Aziz,A., Orlando,N., Horwood,P., Caly,L., Karan,N., Solomon,J., Lim,C.K.",2024-06-14,2025-12-15,ssRNA(+)
PX683078,dengue virus type 4,Orthoflavivirus denguei,4,DENV4/Solomon-Islands/2024-08-09/VIDRL-DN0048,10378,partial,Solomon Islands,Solomon Islands,Homo sapiens,blood,"Moselen,J., Steinig,E., Darcy,A., Manele,A., Aziz,A., Orlando,N., Horwood,P., Caly,L., Karan,N., Solomon,J., Lim,C.K.",2024-08-09,2025-12-15,ssRNA(+)
PX683079,dengue virus type 4,Orthoflavivirus denguei,4,DENV4/Solomon-Islands/2024-08-11/VIDRL-DN0049,10378,partial,Solomon Islands,Solomon Islands,Homo sapiens,blood,"Moselen,J., Steinig,E., Darcy,A., Manele,A., Aziz,A., Orlando,N., Horwood,P., Caly,L., Karan,N., Solomon,J., Lim,C.K.",2024-08-11,2025-12-15,ssRNA(+)
PX683084,dengue virus type 4,Orthoflavivirus denguei,4,DENV4/Solomon-Islands/2024-08-19/VIDRL-DN0050,10375,partial,Solomon Islands,Solomon Islands,Homo sapiens,blood,"Moselen,J., Steinig,E., Darcy,A., Manele,A., Aziz,A., Orlando,N., Horwood,P., Caly,L., Karan,N., Solomon,J., Lim,C.K.",2024-08-19,2025-12-15,ssRNA(+)
PX499030,dengue virus type 4,Orthoflavivirus denguei,4,CANDEN24/8312,438,partial,"India: Kuppam, AP",India,Homo sapiens,blood,"Sundarrajan,S., Katta,S.S., Kn,S., Jagtap,S., C,N., Koteshwar Narasimachar,S., Chandrasekhar,N., Katta,S.",2024-07-26,2025-11-20,ssRNA(+)
PX499853,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_patient_3226(2024),1431,partial,"China: Yunnan Province, Xishuangbanna",China,Homo sapiens,blood,"Zhou,Y., Wang,P., An,J., Liu,Y., Liu,L., Li,M., Lv,X., Chen,M.",2024-11,2025-11-18,ssRNA(+)
PX499854,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_patient_2494(2024),1431,partial,"China: Yunnan Province, Xishuangbanna",China,Homo sapiens,blood,"Zhou,Y., Wang,P., An,J., Liu,Y., Liu,L., Li,M., Lv,X., Chen,M.",2024-11,2025-11-18,ssRNA(+)
PX499855,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_patient_2389(2024),1431,partial,"China: Yunnan Province, Xishuangbanna",China,Homo sapiens,blood,"Zhou,Y., Wang,P., An,J., Liu,Y., Liu,L., Li,M., Lv,X., Chen,M.",2024-11,2025-11-18,ssRNA(+)
PX499856,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_patient_2254(2024),1431,partial,"China: Yunnan Province, Xishuangbanna",China,Homo sapiens,blood,"Zhou,Y., Wang,P., An,J., Liu,Y., Liu,L., Li,M., Lv,X., Chen,M.",2024-11,2025-11-18,ssRNA(+)
PX499857,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_patient_1972(2024),1431,partial,"China: Yunnan Province, Xishuangbanna",China,Homo sapiens,blood,"Zhou,Y., Wang,P., An,J., Liu,Y., Liu,L., Li,M., Lv,X., Chen,M.",2024-11,2025-11-18,ssRNA(+)
PX499858,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_patient_1537(2024),1431,partial,"China: Yunnan Province, Xishuangbanna",China,Homo sapiens,blood,"Zhou,Y., Wang,P., An,J., Liu,Y., Liu,L., Li,M., Lv,X., Chen,M.",2024-11,2025-11-18,ssRNA(+)
PX499859,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_patient_757(2024),1431,partial,"China: Yunnan Province, Xishuangbanna",China,Homo sapiens,blood,"Zhou,Y., Wang,P., An,J., Liu,Y., Liu,L., Li,M., Lv,X., Chen,M.",2024-11,2025-11-18,ssRNA(+)
PX499860,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_patient_239(2024),1431,partial,"China: Yunnan Province, Xishuangbanna",China,Homo sapiens,blood,"Zhou,Y., Wang,P., An,J., Liu,Y., Liu,L., Li,M., Lv,X., Chen,M.",2024-11,2025-11-18,ssRNA(+)
PX499861,dengue virus type 4,Orthoflavivirus denguei,4,DENV4_patient_ML2(2024),1423,partial,"China: Yunnan Province, Xishuangbanna",China,Homo sapiens,blood,"Zhou,Y., Wang,P., An,J., Liu,Y., Liu,L., Li,M., Lv,X., Chen,M.",2024-11,2025-11-18,ssRNA(+)
PX475760,dengue virus type 4,Orthoflavivirus denguei,4,2025,273,partial,Pakistan,Pakistan,Homo sapiens,oronasopharynx,"Maryam,A.",2025-10-22,2025-11-02,ssRNA(+)
PQ394951,dengue virus type 4,Orthoflavivirus denguei,4,TMK-22-024,10195,partial,Indonesia: Timika,Indonesia,Homo sapiens,blood,"Rana,B., Trianty,L., Santoso,M.S., Noviyanti,R., Sasmono,R.T.",2022-12-23,2025-11-01,ssRNA(+)
PQ394952,dengue virus type 4,Orthoflavivirus denguei,4,TMK-22-044,10530,partial,Indonesia: Timika,Indonesia,Homo sapiens,blood,"Rana,B., Trianty,L., Santoso,M.S., Noviyanti,R., Sasmono,R.T.",2022-12-27,2025-11-01,ssRNA(+)
PX395836,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0190/2024,10139,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-10-02,2025-09-24,ssRNA(+)
PX395837,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0191/2024,10054,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-10-01,2025-09-24,ssRNA(+)
PX395839,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0193/2024,10490,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-09-30,2025-09-24,ssRNA(+)
PX395845,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0212/2024,9962,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-12-20,2025-09-24,ssRNA(+)
PX395852,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0229/2024,10322,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-12-09,2025-09-24,ssRNA(+)
PX395853,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0230/2024,10537,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-08-12,2025-09-24,ssRNA(+)
PX395854,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0231/2024,10077,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-10-04,2025-09-24,ssRNA(+)
PX395857,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0234/2024,10073,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-10-04,2025-09-24,ssRNA(+)
PX395859,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0200/2024,10067,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-10-25,2025-09-24,ssRNA(+)
PX395860,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0201/2024,10511,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-10-16,2025-09-24,ssRNA(+)
PX395863,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0204/2024,10477,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-10-15,2025-09-24,ssRNA(+)
PX395864,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0213/2024,10486,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-10-27,2025-09-24,ssRNA(+)
PX395869,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0205/2024,10499,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-11-07,2025-09-24,ssRNA(+)
PX395871,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0206/2024,10571,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-11-07,2025-09-24,ssRNA(+)
PX395875,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0219/2024,10376,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-11-13,2025-09-24,ssRNA(+)
PX395877,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0209/2024,10507,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-11-15,2025-09-24,ssRNA(+)
PX395878,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0210/2024,10170,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-11-19,2025-09-24,ssRNA(+)
PX395886,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0238/2024,10072,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-12-05,2025-09-24,ssRNA(+)
PX395889,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0224/2024,10364,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-12-16,2025-09-24,ssRNA(+)
PX395890,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0225/2024,10479,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-12-22,2025-09-24,ssRNA(+)
PX395892,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0241/2024,10312,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-12-19,2025-09-24,ssRNA(+)
PX395893,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0242/2024,10097,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-12-13,2025-09-24,ssRNA(+)
PX395895,dengue virus type 4,Orthoflavivirus denguei,4,DENV-4/USA/FL-BPHL-0244/2024,10094,partial,USA: FL,USA,Homo sapiens,,"Mitchell,M., Dong,Y., Tekin,O., Huang,Y.",2024-12-15,2025-09-24,ssRNA(+)
