Accession,Organism_Name,Species,Genotype,Isolate,Length,Nuc_Completeness,Geo_Location,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release_Date,Molecule_type
FJ898394,dengue virus type I,Orthoflavivirus denguei,,DENV-1/VN/BID-V2855/2005,10677,complete,Viet Nam: South,Viet Nam,Homo sapiens,blood,"Henn,M.R., Young,S., Koehrsen,M., Jaffe,D., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Champion,M., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Simmons,C.P., Wills,B., Nguyen,M.D., Tran,V.N., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Nusbaum,C., Birren,B.",2005,2009-05-05,ssRNA(+)
OR235670,dengue virus type 1,Orthoflavivirus denguei,1,DENV1_RUN_S15b33_2021,9542,partial,Reunion,Reunion,Homo sapiens,blood,"Frumence,E., Traversier,N., Jaffar Bandjee,M.-C.",2021-03,2024-03-21,ssRNA(+)
MN448688,dengue virus type I,Orthoflavivirus denguei,1,KDH0277A_08/27/2012,10179,partial,Thailand,Thailand,Homo sapiens,,"Berry,I.M.",2012-08-27,2020-10-12,ssRNA(+)
MN921502,dengue virus type I,Orthoflavivirus denguei,1,19XN26412*,1617,partial,China,China,Homo sapiens,,"Su,W., Jiang,L., Cao,Y.",2019-10-24,2020-01-15,ssRNA(+)
EU482616,dengue virus type I,Orthoflavivirus denguei,,DENV-1/NI/BID-V1070/2005,10756,complete,Nicaragua: Managua,Nicaragua,Homo sapiens,,"Henn,M.R., Balmaseda,A., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Crawford,M., Engels,R., Freedman,E., Howarth,C., Jen,D., Larson,L., Ledlie,T., Lewis,B., Montgomery,P., Park,D., Pearson,M., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Lander,E., Galagan,J., Nusbaum,C., Harris,E., Birren,B.",2005,2008-03-04,ssRNA(+)
MH611828,dengue virus type I,Orthoflavivirus denguei,III,SG(EHI)D1/15916Y13,1485,partial,Singapore,Singapore,Homo sapiens,,"Hapuarachchi,H.C., Koo,C., Kek,R., Xu,H., Lai,Y.L., Liu,L., Kok,S.Y., Shi,Y., Chuen,R.L., Lee,K.S., Maurer-Stroh,S., Ng,L.C., Chuen,R.L.T.",2013-04,2018-09-25,ssRNA(+)
ON045733,dengue virus type 1,Orthoflavivirus denguei,1,00697/11,10549,partial,Thailand,Thailand,Homo sapiens,,"Klungthong,C., Phonpakobsin,T., Thaisomboonsuk,B., Chinnawirotpisan,P., Manasatienkit,W., Ong-ajchaowlerd,P., Rodpradit,P., Nisalak,A., Kalayanarooj,S., Punpanich Vandepitt,W., Macareo,L.R., Gibbons,R.V., Jarman,R.G., Fernandez,S.",2011-06-24,2022-03-28,ssRNA(+)
GU131685,dengue virus type I,Orthoflavivirus denguei,,DENV-1/VN/BID-V3847/2008,10469,complete,Viet Nam: South,Viet Nam,Homo sapiens,blood,"Henn,M.R., Young,S., Koehrsen,M., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Champion,M., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Simmons,C.P., Wills,B., Nguyen,M.D., Tran,V.N., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Nusbaum,C., Birren,B.",2008,2009-11-11,ssRNA(+)
FJ850099,dengue virus type I,Orthoflavivirus denguei,,DENV-1/VE/BID-V2459/2007,10685,complete,Venezuela: Aragua,Venezuela,Homo sapiens,,"Henn,M.R., Schmidt,D., Young,S., Koehrsen,M., Jaffe,D., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Champion,M., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Comach,G., De Bosch,N., Rothman,A., Nusbaum,C., Bosch,I., Birren,B.",2007,2009-03-31,ssRNA(+)
PV205261,dengue virus type 1,Orthoflavivirus denguei,1,UWARN_GONB32_20200514_D1V,10273,partial,"Brazil: AltoParaisoDeGoias, GO",Brazil,Homo sapiens,blood,"Fonseca,V., Giovanetti,M., Guimaraes,N., Moreno,K., Tome,M., LACENs,M., Climade,c., Alcantara,L.",2020-05-14,2026-03-30,ssRNA(+)
OR145315,dengue virus type 1,Orthoflavivirus denguei,1,Nepal06_DENV I,10573,partial,Nepal,Nepal,Homo sapiens,blood,"Ngwe Tun,M.M., Dumre,S.P., Nabeshima,T., Takamatsu,Y., Morita,K.",2022-09,2025-06-30,ssRNA(+)
OM920309,dengue virus type 1,Orthoflavivirus denguei,1,D1/TAN/153/DAR/2019,1485,partial,Tanzania,Tanzania,Homo sapiens,blood,"Kelly,M.E., Msafiri,F., Affara,M., Gehre,F., Moremi,N., Mghamba,J., Misinzo,G., Gatei,W., Whistler,T., Joachim,A., Lema,N., Santiago,G.A.",2019-04-23,2023-04-19,ssRNA(+)
GQ398255,Dengue virus 1,Orthoflavivirus denguei,,DENV-1/SG/07K3640DK1/2008,10735,complete,Singapore,Singapore,Homo sapiens,,"Christenbury,J.G., Aw,P.P., Ong,S.H., Schreiber,M.J., Chow,A., Gubler,D.J., Vasudevan,S.G., Ooi,E.E., Hibberd,M.L., Bennett,S.N.",2008,2010-09-03,ssRNA(+)
JQ581604,dengue virus type I,Orthoflavivirus denguei,,08_199_CO_SAN_2008,1485,partial,Colombia: Santander,Colombia,Homo sapiens,blood,"Ortiz-Baez,A.S., Miranda-Esquivel,D.R., Ocazionez-Jimenez,R.E.",2008,2017-09-19,ssRNA(+)
KM403603,Dengue virus 1,Orthoflavivirus denguei,III,SGEHI(D1)13943Y13,10714,complete,Singapore,Singapore,Homo sapiens,blood,"Hapuarachchi,H.C., Koo,C., Kek,R., Xu,H., Lai,Y.L., Liu,L., Kok,S.Y., Shi,Y., Chuen,R.L., Lee,K.S., Maurer-Stroh,S., Ng,L.C.",2013,2016-03-09,ssRNA(+)
PP563923,dengue virus type 1,Orthoflavivirus denguei,1,23GZ20977_D1_A,10651,partial,China: Guangzhou,China,Homo sapiens,blood,"Su,W., Lu,W., Liu,P.",2023-10-24,2024-04-04,ssRNA(+)
MW302772,dengue virus type I,Orthoflavivirus denguei,1,LC68,1485,partial,Myanmar,Myanmar,Homo sapiens,blood,"Guo,Xf.",2015-07,2021-02-02,ssRNA(+)
PP234953,dengue virus type 1,Orthoflavivirus denguei,1,477-LUH-088,10681,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Camprubi-Ferrer,D., Tomazatos,A., Balerdi-Sarasola,L., Cobuccio,L., Van Den Broucke,S., Horvath,B., Van Esbroeck,M., Martinez,M., Gandasegui,J., Subira,C., Cruz,A., Saloni,M., Genton,B., Bottieau,E., Cadar,D., Munoz,J.",2019-07-01,2024-02-04,ssRNA(+)
PV205848,dengue virus type 1,Orthoflavivirus denguei,1,UWARN_MT596_20230318_D1V,10272,partial,"Brazil: Cuiaba, MT",Brazil,Homo sapiens,blood,"Fonseca,V., Giovanetti,M., Guimaraes,N., Moreno,K., Tome,M., LACENs,M., Climade,c., Alcantara,L.",2023-03-18,2026-03-30,ssRNA(+)
KJ189322,dengue virus type I,Orthoflavivirus denguei,,DENV-1/MX/BID-V7588/2007,10445,complete,Mexico,Mexico,Homo sapiens,blood,"Zody,M.C., Newman,R.M., Henn,M., Bosch,I., Schmidt,D., Comach,G., Rothman,A., Poon,T.W., Charlebois,P., Weiner,B., Yang,X., Piper,M.E., Fitzgerald,M., McCowan,C., Young,S., Gargeya,S., Levin,J., Malboeuf,C., Qu,J., Ireland,A., Chapman,S.B., Murphy,C., Wortman,J., Nusbaum,C., Birren,B.",2007,2014-02-10,ssRNA(+)
OQ426713,dengue virus type 1,Orthoflavivirus denguei,1,DET-P-0068-1,10467,partial,Viet Nam: Nha Trang,Viet Nam,Homo sapiens,blood,"Ashall,J., Shah,S., Biggs,J.R., Chang,R., Jafari,Y., Brady,O.J., Mai,H.K., Lien,L.T., Thai,H.D., Nhuyen,H.A.T., Anh,D., Iwasaki,C., Kitamura,N., Van Loock,M., Herrera-Taracena,G., Rasschaert,F., Van Wesenbeeck,L., Yoshida,L.-M., Hafalla,J.C.R., Hue,S., Hibberd,M.L.",2017-05-31,2023-02-18,ssRNA(+)
JQ425067,dengue virus type I,Orthoflavivirus denguei,,US/DB078/2009,1485,partial,USA,USA,Homo sapiens,blood,"Jordan,J.L., Santiago,G.A., Margolis,H., Stark,L., Medina,J.F., Colon,C., Munoz-Jordan,J.L.",2009,2012-05-02,ssRNA(+)
JN819403,dengue virus type I,Orthoflavivirus denguei,,DENV-1/NI/BID-V746/2006,10462,complete,Nicaragua: Managua,Nicaragua,Homo sapiens,blood,"Henn,M.R., Balmaseda,A., Young,S., Koehrsen,M., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Berlin,A., Heiman,D., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Neiman,D., Park,D., Pearson,M., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Gomez,T., Nunez,A., Nusbaum,C., Harris,E., Birren,B.",2006,2011-11-19,ssRNA(+)
HQ891312,dengue virus type I,Orthoflavivirus denguei,1,DV1_SL_2010a,505,partial,Sri Lanka,Sri Lanka,Homo sapiens,,"Tissera,H.A., Ooi,E., Gubler,D.J., Tan,Y., Logendra,B., Wahala,W.P., de Silva,A.M., Abeysinghe,N., Palihawadana,P., Gunasena,S., Tam,C., Amarasinghe,A., Letson,G.W., Margolis,H.S., De Silva,A.D., Wahala,W.",2010,2011-04-26,ssRNA(+)
PQ844885,dengue virus type 1,Orthoflavivirus denguei,1,MD2879,10176,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T.H., Le,T.P., Huynh,H.L.A., Le,H.M., Nguyen,D.T., Simmons,C.P., Wills,B.A., Yacoub,S.",2008,2025-01-12,ssRNA(+)
PP269638,dengue virus type 1,Orthoflavivirus denguei,1,DENV1/Viet_Nam/2012-12-12/Yale-DN01816,10622,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Breban,M.I., Hill,V., Tran,V.T., Duong,K.T.H., Dong,T.H., Tran,N.V., Anders,K., Nguyen,C.V.V., Whitehorn,J., Luong,T.H., Nguyen,T., Tran,C.N.B., Cao,T., Simmons,C., Vogels,C.B.F., Carrington,L., Wills,B., Yacoub,S., Grubaugh,N.D.",2012-12-12,2024-02-10,ssRNA(+)
EU482507,dengue virus type I,Orthoflavivirus denguei,,DENV-1/VN/BID-V962/2007,10690,complete,Viet Nam: south,Viet Nam,Homo sapiens,blood,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Crawford,M., Engels,R., Freedman,E., Howarth,C., Jen,D., Larson,L., Ledlie,T., Lewis,B., Montgomery,P., Park,D., Pearson,M., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",2007,2008-03-04,ssRNA(+)
KX357931,dengue virus type I,Orthoflavivirus denguei,1,Mandalay133,1485,partial,Myanmar,Myanmar,Homo sapiens,,"Kyaw,A.K., Ngwe Tun,M.M., Moi,M.L., Nabeshima,T., Soe,K.T., Thwe,S.M., Myint,A.A., Maung,K.T.T., Aung,W., Hayasaka,D., Buerano,C.C., Thant,K.Z., Morita,K., Nabaeshima,T., Buerano,C.",2015,2017-04-21,ssRNA(+)
JQ425063,dengue virus type I,Orthoflavivirus denguei,,US/DB074/2009,1485,partial,USA,USA,Homo sapiens,blood,"Jordan,J.L., Santiago,G.A., Margolis,H., Stark,L., Medina,J.F., Colon,C., Munoz-Jordan,J.L.",2009,2012-05-02,ssRNA(+)
OZ060011,dengue virus type 1,Orthoflavivirus denguei,,K160,10714,partial,Pakistan,Pakistan,Homo sapiens,,"Kim,S.",2022-10,2025-01-01,ssRNA(+)
MT705066,dengue virus type I,Orthoflavivirus denguei,1,YN-19-W3,1485,partial,China: Xi Shuang Ban Na,China,Homo sapiens,blood,"Zhang,J., Li,D.Y., Sun,Q.M.",2019-09,2020-07-10,ssRNA(+)
EU482810,dengue virus type I,Orthoflavivirus denguei,,DENV-1/VN/BID-V816/2006,10690,complete,Viet Nam: south,Viet Nam,Homo sapiens,,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Crawford,M., Engels,R., Freedman,E., Howarth,C., Jen,D., Larson,L., Ledlie,T., Lewis,B., Montgomery,P., Park,D., Pearson,M., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Nguyen,H.T., Wills,B., Le,L.B., Tran,T.T., Tran,H.T., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",2006,2008-03-04,ssRNA(+)
MH611605,dengue virus type I,Orthoflavivirus denguei,III,SG(EHI)D1/16502Y13,1485,partial,Singapore,Singapore,Homo sapiens,,"Hapuarachchi,H.C., Koo,C., Kek,R., Xu,H., Lai,Y.L., Liu,L., Kok,S.Y., Shi,Y., Chuen,R.L., Lee,K.S., Maurer-Stroh,S., Ng,L.C., Chuen,R.L.T.",2013-04,2018-09-25,ssRNA(+)
ON426318,dengue virus type 1,Orthoflavivirus denguei,1,NS9828,10421,partial,"Brazil: Sao Paulo, Itanhaem",Brazil,Homo sapiens,blood,"Sacchi,C.T., Campos,K.R., Santos,M.B., Reis,A.D., Nogueira,J.S., Maeda,A.Y.",2021-04-27,2022-08-23,ssRNA(+)
MN018300,dengue virus type I,Orthoflavivirus denguei,1,D14127,10735,complete,China: Guangdong Province,China,Homo sapiens,,"Wu,D., Zhang,X., Zhang,H., Tan,Q., Liang,M., Sun,L., Liu,D., Sun,B.",2014-09-29,2020-01-21,ssRNA(+)
OM920409,dengue virus type 1,Orthoflavivirus denguei,1,D1/TAN/699/KIL/2019,1485,partial,Tanzania,Tanzania,Homo sapiens,blood,"Kelly,M.E., Msafiri,F., Affara,M., Gehre,F., Moremi,N., Mghamba,J., Misinzo,G., Gatei,W., Whistler,T., Joachim,A., Lema,N., Santiago,G.A.",2019-05-23,2023-04-19,ssRNA(+)
JF937606,dengue virus type I,Orthoflavivirus denguei,,DENV-1/VN/BID-V3955/2008,10444,complete,Viet Nam: South,Viet Nam,Homo sapiens,blood,"Henn,M.R., Young,S., Koehrsen,M., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Berlin,A., Heiman,D., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Neiman,D., Park,D., Pearson,M., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Simmons,C.P., Wills,B., Nguyen,M.D., Tran,V.N., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Nusbaum,C., Birren,B.",2008,2011-05-18,ssRNA(+)
MN921265,dengue virus type I,Orthoflavivirus denguei,1,19XN15074,1625,partial,China,China,Homo sapiens,,"Su,W., Jiang,L., Cao,Y.",2019-06-20,2020-01-15,ssRNA(+)
MT835386,dengue virus type I,Orthoflavivirus denguei,1,DENV-1/TAN/DAR-S3/2019,482,partial,Tanzania,Tanzania,Homo sapiens,blood,"Mwanyika,G.O., Mboera,L.E.G., Rugarabamu,S., Makange,M., Sindato,C., Lutwama,J.J., Paweska,J.T., Misinzo,G., Mboera,L.E., Lutwama,J., Paweska,J.",2019-03,2021-04-19,ssRNA(+)
PZ055479,dengue virus type 1,Orthoflavivirus denguei,1,DET-P-0049-1,10467,partial,Viet Nam: Nha Trang,Viet Nam,Homo sapiens,blood,"Masdin,L., Ashall,J., Biggs,J., Phelan,J., Kim Huynh,M., Thuy Le,L., Bao Nguyen,T., Thai Do,H., Anh Thi Nguyen,H., Thi Thu Nguyen,T., Anh Dang,D., Iwasaki,C., Toizumi,M., Van Loock,M., Herrera-Taracena,G., Vijgen,L., Rasschaert,F., Van Wesenbeeck,L., Hafalla,J.C., Brady,O.J., Yoshida,L.M., Hue,S., Hibberd,M.L.",2017-06-28,2026-03-03,ssRNA(+)
MW946116,dengue virus type I,Orthoflavivirus denguei,1,00674/06,10179,partial,Thailand,Thailand,Homo sapiens,,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.",2006,2021-04-23,ssRNA(+)
PP434955,dengue virus type 1,Orthoflavivirus denguei,1,HCBD1692,1485,partial,India,India,Homo sapiens,blood,"Navero-Castillejos,J., Martinez-Yoldi,M.J.",2019-11,2024-03-10,ssRNA(+)
KJ545475,dengue virus type I,Orthoflavivirus denguei,,China/GD-D13427,1537,complete,China,China,Homo sapiens,blood,"Wu,D., Zhou,H., Zhang,H., Kou,J., Peng,Z., Ke,C., Lin,J.",2013,2014-05-25,ssRNA(+)
OR167277,dengue virus type 1,Orthoflavivirus denguei,1,DENV-1/Brazil/MS-LACENGO-500744401/2023,10036,partial,Brazil: Mato Grosso do Sul,Brazil,Homo sapiens,blood,"Mendonca,A.F., Andrade,C.F., Sobreiro,M.B., Almeida,R.M., Silva,V.L., Pereira,L.A.",2023,2023-06-27,ssRNA(+)
PV205924,dengue virus type 1,Orthoflavivirus denguei,1,UWARN_BA1151_20230428_D1V,10300,partial,"Brazil: Coaraci, BA",Brazil,Homo sapiens,blood,"Fonseca,V., Giovanetti,M., Guimaraes,N., Moreno,K., Tome,M., LACENs,M., Climade,c., Alcantara,L.",2023-04-28,2026-03-30,ssRNA(+)
KT204447,dengue virus type I,Orthoflavivirus denguei,,SUB-126A,1485,partial,Indonesia: Surabaya,Indonesia,Homo sapiens,blood,"Wardhani,P., Aryati,A., Yohan,B., Trimarsanto,H., Setianingsih,T.Y., Puspitasari,D., Arfijanto,M.V., Bramantono,B., Suharto,S., Sasmono,R.T., Vitanata,M., Soeharto,S.",2012,2016-07-01,ssRNA(+)
PV544523,dengue virus type 1,Orthoflavivirus denguei,1,ML63,1485,partial,"China: Mengla,Yunnan",China,Homo sapiens,blood,"Yuan,l.",2023-10-21,2025-04-24,ssRNA(+)
OR389301,dengue virus type 1,Orthoflavivirus denguei,1,DENV1/Taiwan/1988/Yale-DH039,10575,partial,Taiwan,Taiwan,,,"Vogels,C.B.F., Breban,M.I., Hill,V., Chaguza,C., Ott,I.M., Petrone,M.E., Brackney,D.E., Branfield,A.B., Armstrong,P.M., Grubaugh,N.D.",1988,2023-08-08,ssRNA(+)
KY849708,Dengue virus 1,Orthoflavivirus denguei,,SV204,10675,partial,Laos: Salavan,Laos,,,"Castonguay-Vanier,J., Klitting,R., Sengvilaipaseuth,O., Piorkowski,G., Baronti,C., Sibounheuang,B., Vongsouvath,M., Chanthongthip,A., Thongpaseuth,S., Mayxay,M., Phommasone,K., Douangdala,P., Inthalath,S., Souvannasing,P., Newton,P.N., de Lamballerie,X., Dubot-Peres,A., Tangkhabuanbutra,J.",2009-04-10,2018-02-11,ssRNA(+)
MN653535,dengue virus type I,Orthoflavivirus denguei,1,Puyang19039,1485,partial,China,China,Homo sapiens,,"Xu,G., Zhang,Q.",2019-08-19,2019-12-18,ssRNA(+)
MN921437,dengue virus type I,Orthoflavivirus denguei,1,19XN24863*,1625,partial,China,China,Homo sapiens,,"Su,W., Jiang,L., Cao,Y.",2019-10-08,2020-01-15,ssRNA(+)
AY593232,dengue virus type I,Orthoflavivirus denguei,1,633760/1963/vellore,491,partial,India:Vellore,India,Homo sapiens,,"Urvashi,S.B., Rai,A., Pasha,S.T., Sunita,K., Seth,P., Prasad,V.",,2004-09-30,ssRNA(+)
PV436978,dengue virus type 1,Orthoflavivirus denguei,1,ARB-AL20,9953,partial,Brazil: Alagoas,Brazil,Homo sapiens,blood,"Nascimento,J.P.M., Lima,M.C., Lima,C.R.B., Araujo,M.A., Santos,H.O., Cavalcante,J.V., Leite,A.B.",2024-07-19,2025-04-08,ssRNA(+)
AB915378,dengue virus type I,Orthoflavivirus denguei,,D1/SBY114/13,1485,partial,Indonesia:Surabaya,Indonesia,Homo sapiens,blood,"Kotaki,T., Yamanaka,A., Mulyatno,K.C., Churrotin,S., Labiqah,A., Sucipto,T.H., Soegijanto,S., Kameoka,M., Konishi,E.",2013,2015-02-24,ssRNA(+)
MN912246,dengue virus type I,Orthoflavivirus denguei,1,745-44DX3-197-P20-C2,10176,partial,Viet Nam,Viet Nam,Culicidae,,"Duong,K.T., Tran,V.T., Edenborough,K., Huynh Le,D.T., Huynh Le,H.A., Carrington,L., Simmons,C.P.",2017-08-16,2020-01-15,ssRNA(+)
MH680415,Dengue virus 1,Orthoflavivirus denguei,I,SG(EHI)D1/22265Y13,1485,partial,Singapore,Singapore,Homo sapiens,,"Koo,C., Tien,W.P., Xu,H., Ong,J., Rajarethinam,J., Lai,Y.L., Ng,L.-C., Hapuarachchi,H.C.",2014-09,2018-08-17,ssRNA(+)
MH611998,dengue virus type I,Orthoflavivirus denguei,III,SG(EHI)D1/17984Y14,1485,partial,Singapore,Singapore,Homo sapiens,,"Hapuarachchi,H.C., Koo,C., Kek,R., Xu,H., Lai,Y.L., Liu,L., Kok,S.Y., Shi,Y., Chuen,R.L., Lee,K.S., Maurer-Stroh,S., Ng,L.C., Chuen,R.L.T.",2014-04,2018-09-25,ssRNA(+)
DQ265155,dengue virus type I,Orthoflavivirus denguei,,D1.Myanmar.48572.36/02,1485,partial,,,,,"Aaskov,J., Buzacott,K., Thu,H.M., Lowry,K., Holmes,E.C., Aaskov,J.G.",,2005-11-15,ssRNA(+)
KT175082,dengue virus type I,Orthoflavivirus denguei,,D1/Malaysia/1404aTw,1485,partial,Malaysia,Malaysia,Homo sapiens,blood,"Chang,S.F., Yang,C.F., Hsu,T.C., Su,C.L., Lin,C.C., Shu,P.Y., Shu,P.-Y., Chang,S.-F., Hsu,T.-C., Su,C.-L., Lin,C.-C.",2014,2016-03-24,ssRNA(+)
MW410970,dengue virus type I,Orthoflavivirus denguei,1,RGR83,1485,partial,"India: ANDHRA PRADESH, TIRUPATI",India,Homo sapiens,blood,"Rishi Gowtham,R., Sireesha,K., Meenakshi,K., Usha,K., Chaudhury,A., Mohan,A., Manohar,B., Umamaheswari,A.",2017-11-24,2021-01-02,ssRNA(+)
OM920167,dengue virus type 1,Orthoflavivirus denguei,1,D1/TAN/186/DAR/2019,1485,partial,Tanzania,Tanzania,Homo sapiens,blood,"Kelly,M.E., Msafiri,F., Affara,M., Gehre,F., Moremi,N., Mghamba,J., Misinzo,G., Gatei,W., Whistler,T., Joachim,A., Lema,N., Santiago,G.A.",2019-02-05,2023-04-19,ssRNA(+)
MH611564,dengue virus type I,Orthoflavivirus denguei,III,SG(EHI)D1/03028Y13,1485,partial,Singapore,Singapore,Homo sapiens,,"Hapuarachchi,H.C., Koo,C., Kek,R., Xu,H., Lai,Y.L., Liu,L., Kok,S.Y., Shi,Y., Chuen,R.L., Lee,K.S., Maurer-Stroh,S., Ng,L.C., Chuen,R.L.T.",2013-01,2018-09-25,ssRNA(+)
PQ614841,dengue virus type 1,Orthoflavivirus denguei,1,19-171putian/Cambodia,1485,partial,Cambodia,Cambodia,Homo sapiens,blood,"Yu,T., Kan,N., Lin,Q., Wang,J.",2019-12-01,2024-11-24,ssRNA(+)
MN123848,dengue virus type I,Orthoflavivirus denguei,1,18102302,2325,partial,China,China,Homo sapiens,blood,"Lan,Q.L.",2018-11,2020-12-01,ssRNA(+)
AY306026,dengue virus type I,Orthoflavivirus denguei,,155066,240,partial,"Brazil: Sao Paulo, Sao Jose do Rio Preto municipality",Brazil,,,"Santos,C.L., Sallum,M.A., Foster,P.G., Rocco,I.M., Santos,C.L.S., Sallum,M.A.M.",,2004-07-01,ssRNA(+)
JF937599,dengue virus type I,Orthoflavivirus denguei,,DENV-1/VN/BID-V2918/2006,10713,complete,Viet Nam: South,Viet Nam,Homo sapiens,blood,"Henn,M.R., Young,S., Koehrsen,M., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Berlin,A., Heiman,D., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Neiman,D., Park,D., Pearson,M., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Simmons,C.P., Wills,B., Nguyen,M.D., Tran,V.N., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Nusbaum,C., Birren,B.",2006,2011-05-18,ssRNA(+)
PP434949,dengue virus type 1,Orthoflavivirus denguei,1,HCBD1539,1485,partial,Thailand,Thailand,Homo sapiens,blood,"Navero-Castillejos,J., Martinez-Yoldi,M.J.",2019-09,2024-03-10,ssRNA(+)
